CustomerID,Name,Age,Gender,City,PurchaseAmount,PurchaseDate,ProductCategory,Purchased in Last 30 Days,,,,,,,,
3964,Emily White,29,Male,Phoenix,321.27,04-05-2022,Groceries,Not Purchased,,,,,,,,
3967,Chris Johnson,78,Male,Chicago,443.22,22-03-2022,Groceries,Not Purchased,,,,,,,,
3969,Chris Johnson,52,Other,Houston,322.13,12-08-2023,Groceries,Not Purchased,,,,,,,,
3972,Jane Smith,57,Other,Los Angeles,89,29-11-2021,Automobile,Not Purchased,,,,,,,,
3978,John Doe,20,Other,Phoenix,623.47,27-07-2020,Automobile,Not Purchased,,,,,,,,
3979,Emily White,62,Other,Phoenix,713.56,21-08-2023,Fashion,Not Purchased,,,,,,,,
3983,Emily White,30,Female,Phoenix,106.6,07-08-2022,Automobile,Not Purchased,,,,,,,,
3985,Jane Smith,25,Female,Chicago,292.6,27-03-2021,Automobile,Not Purchased,,,,,,,,
3989,Alex Brown,76,Female,Houston,198.1,04-06-2023,Groceries,Not Purchased,,,,,,,,
3990,Alex Brown,72,Male,Phoenix,687.6,02-06-2021,Home Decor,Not Purchased,,,,,,,,
4004,John Doe,35,Male,Houston,494.44,11-01-2020,Groceries,Not Purchased,,,,,,,,
4005,Chris Johnson,65,Other,Los Angeles,62.26,21-10-2020,Home Decor,Not Purchased,,,,,,,,
4008,Chris Johnson,46,Female,Chicago,852.91,23-07-2021,Electronics,Not Purchased,,,,,,,,
4030,Jane Smith,56,Male,Houston,338.85,06-04-2022,Misc,Not Purchased,,,,,,,,
4036,John Doe,59,Male,Los Angeles,438.38,03-05-2023,Fashion,Not Purchased,,,,,,,,
4040,Chris Johnson,27,Female,Los Angeles,926.82,15-02-2022,Groceries,Not Purchased,,,,,,,,
4041,Alex Brown,42,Female,Los Angeles,634.3,16-09-2023,Groceries,Not Purchased,,,,,,,,
4042,Emily White,64,Female,Houston,895.77,22-03-2022,Fashion,Not Purchased,,,,,,,,
4051,Jane Smith,24,Other,New York,630.65,13-02-2022,Groceries,Not Purchased,,,,,,,,
4052,John Doe,65,Other,Phoenix,614.15,10-03-2023,Automobile,Not Purchased,,,,,,,,
4054,Alex Brown,25,Other,New York,478.95,09-02-2021,Groceries,Not Purchased,,,,,,,,
4067,Alex Brown,71,Female,Houston,541.98,21-12-2022,Electronics,Not Purchased,,,,,,,,
4093,Jane Smith,38,Female,Los Angeles,,27-09-2021,Groceries,Not Purchased,,,,,,,,
4097,John Doe,78,Male,Chicago,869.78,20-09-2020,Fashion,Not Purchased,,,,,,,,
4099,Jane Smith,19,Male,Phoenix,938.44,08-04-2023,Automobile,Not Purchased,,,,,,,,
4103,Jane Smith,68,Other,New York,768.51,15-10-2022,Electronics,Not Purchased,,,,,,,,
4135,Emily White,28,Male,New York,17.62,31-07-2023,Groceries,Not Purchased,,,,,,,,
4137,Jane Smith,31,Other,Houston,236.04,14-10-2020,Fashion,Not Purchased,,,,,,,,
4138,John Doe,34,Female,Phoenix,77.91,14-03-2023,Home Decor,Not Purchased,,,,,,,,
4141,Emily White,42,Male,Houston,410.61,11-01-2023,Groceries,Not Purchased,,,,,,,,
4144,Chris Johnson,72,Male,New York,787.77,19-01-2023,Groceries,Not Purchased,,,,,,,,
4152,Jane Smith,73,Male,Los Angeles,115.24,15-09-2022,Groceries,Not Purchased,,,,,,,,
4155,John Doe,27,Other,Los Angeles,560.15,23-01-2020,Electronics,Not Purchased,,,,,,,,
4155,Jane Smith,26,Female,Phoenix,966.77,14-07-2020,Fashion,Not Purchased,,,,,,,,
4163,Emily White,21,Female,Chicago,667.17,18-05-2020,Electronics,Not Purchased,,,,,,,,
4170,Emily White,43,Other,Phoenix,959.2,28-12-2022,Electronics,Not Purchased,,,,,,,,
4173,Alex Brown,50,Male,Phoenix,399.55,25-02-2023,Electronics,Not Purchased,,,,,,,,
4173,Jane Smith,32,Other,Houston,200.82,08-10-2023,Groceries,Not Purchased,,,,,,,,
4174,John Doe,63,Male,Los Angeles,473.73,21-01-2023,Automobile,Not Purchased,,,,,,,,
4178,Jane Smith,64,Female,Houston,890.32,26-01-2021,Electronics,Not Purchased,,,,,,,,
4191,Alex Brown,52,Male,Houston,432.97,25-10-2023,Automobile,Not Purchased,,,,,,,,
4192,Jane Smith,21,Other,Los Angeles,497.82,12-04-2023,Electronics,Not Purchased,,,,,,,,
4200,Emily White,77,Male,Chicago,91.58,19-04-2020,Home Decor,Not Purchased,,,,,,,,
4220,Chris Johnson,45,Male,Phoenix,836.62,21-12-2023,Groceries,Purchased,,,,,,,,
4226,Chris Johnson,49,Male,Houston,532.17,28-01-2022,Fashion,Not Purchased,,,,,,,,
4237,Chris Johnson,33,Female,Phoenix,367.87,09-07-2022,Groceries,Not Purchased,,,,,,,,
4239,Jane Smith,39,Male,New York,103.37,31-07-2020,Fashion,Not Purchased,,,,,,,,
4241,Alex Brown,56,Male,New York,950.3,12-07-2023,Electronics,Not Purchased,,,,,,,,
4253,John Doe,60,Male,New York,39,11-04-2021,Automobile,Not Purchased,,,,,,,,
4262,John Doe,23,Male,Los Angeles,684.97,16-01-2020,Groceries,Not Purchased,,,,,,,,
4267,Emily White,43,Other,Chicago,820.64,26-05-2022,Home Decor,Not Purchased,,,,,,,,
4276,Alex Brown,58,Other,Houston,864.56,19-10-2022,Automobile,Not Purchased,,,,,,,,
4278,Jane Smith,26,Female,Phoenix,185.93,04-01-2021,Fashion,Not Purchased,,,,,,,,
4291,Jane Smith,23,Male,Phoenix,529.46,27-05-2021,Fashion,Not Purchased,,,,,,,,
4294,Emily White,54,Female,Chicago,544.02,19-01-2021,Electronics,Not Purchased,,,,,,,,
4302,John Doe,29,Female,Los Angeles,771.05,23-09-2022,Groceries,Not Purchased,,,,,,,,
4304,Emily White,63,Female,Houston,513.08,05-09-2021,Home Decor,Not Purchased,,,,,,,,
4310,John Doe,65,Female,Phoenix,824.31,06-04-2021,Automobile,Not Purchased,,,,,,,,
4311,Emily White,64,Female,Chicago,555.4,02-02-2021,Home Decor,Not Purchased,,,,,,,,
4318,Emily White,45,Female,Los Angeles,562.28,17-07-2022,Electronics,Not Purchased,,,,,,,,
4327,Jane Smith,76,Male,Houston,864.4,08-06-2021,Fashion,Not Purchased,,,,,,,,
4373,Jane Smith,41,Male,Houston,,18-06-2021,Home Decor,Not Purchased,,,,,,,,
4374,Emily White,69,Other,Los Angeles,176.88,06-01-2022,Groceries,Not Purchased,,,,,,,,
4380,Chris Johnson,53,Other,New York,887.86,30-09-2022,Groceries,Not Purchased,,,,,,,,
4385,John Doe,26,Female,Chicago,368.03,12-01-2022,Fashion,Not Purchased,,,,,,,,
4390,John Doe,48,Other,Houston,126.5,01-01-2024,Home Decor,Purchased,,,,,,,,
4394,Emily White,27,Male,Chicago,422.5,02-12-2022,Automobile,Not Purchased,,,,,,,,
4408,Jane Smith,41,Male,Chicago,189,19-06-2020,Groceries,Not Purchased,,,,,,,,
4416,Jane Smith,62,Female,Chicago,298.57,07-02-2020,Fashion,Not Purchased,,,,,,,,
4419,Chris Johnson,77,Other,Houston,322.09,24-11-2021,Home Decor,Not Purchased,,,,,,,,
4423,Emily White,55,Other,New York,682.76,17-12-2023,Automobile,Purchased,,,,,,,,
4427,John Doe,50,Other,Chicago,422.47,13-02-2023,Automobile,Not Purchased,,,,,,,,
4430,Emily White,79,Other,Houston,428.13,11-02-2020,Fashion,Not Purchased,,,,,,,,
4432,Chris Johnson,67,Other,New York,944.82,11-10-2021,Fashion,Not Purchased,,,,,,,,
4444,Chris Johnson,24,Male,Los Angeles,570.73,24-12-2020,Automobile,Not Purchased,,,,,,,,
4451,Chris Johnson,33,Male,Los Angeles,306.99,08-09-2022,Groceries,Not Purchased,,,,,,,,
4456,Emily White,48,Other,Los Angeles,809.24,24-07-2023,Groceries,Not Purchased,,,,,,,,
4456,Chris Johnson,56,Female,New York,369.5,27-01-2022,Home Decor,Not Purchased,,,,,,,,
4466,Jane Smith,56,Other,Los Angeles,854.4,19-03-2020,Automobile,Not Purchased,,,,,,,,
4476,John Doe,65,Female,Los Angeles,791.81,18-09-2022,Misc,Not Purchased,,,,,,,,
4483,Jane Smith,58,Male,Chicago,62.84,10-04-2021,Automobile,Not Purchased,,,,,,,,
4486,Emily White,34,Male,Los Angeles,206.42,12-08-2020,Home Decor,Not Purchased,,,,,,,,
4490,Jane Smith,68,Male,Chicago,392,09-05-2023,Electronics,Not Purchased,,,,,,,,
4490,Jane Smith,68,Other,New York,695.65,24-07-2020,Fashion,Not Purchased,,,,,,,,
4490,Alex Brown,21,Female,Chicago,465.47,18-01-2021,Home Decor,Not Purchased,,,,,,,,
4493,Alex Brown,59,Other,New York,567.04,21-11-2023,Fashion,Not Purchased,,,,,,,,
4496,Emily White,-1,Other,Los Angeles,836.87,24-05-2022,Automobile,Not Purchased,,,,,,,,
4500,Emily White,71,Male,Chicago,939.81,11-07-2021,Groceries,Not Purchased,,,,,,,,
4504,Alex Brown,75,Female,Chicago,369.19,15-08-2022,Electronics,Not Purchased,,,,,,,,
4506,Alex Brown,51,Male,Los Angeles,116.83,16-04-2020,Fashion,Not Purchased,,,,,,,,
4536,Emily White,47,Male,New York,107.96,05-03-2023,Automobile,Not Purchased,,,,,,,,
4537,John Doe,45,Other,Phoenix,67.11,19-05-2021,Home Decor,Not Purchased,,,,,,,,
4549,Chris Johnson,66,Male,Los Angeles,439.05,11-10-2020,Home Decor,Not Purchased,,,,,,,,
4551,John Doe,47,Female,New York,243.54,21-11-2023,Home Decor,Not Purchased,,,,,,,,
4558,Alex Brown,67,Other,Houston,326.23,25-04-2022,Electronics,Not Purchased,,,,,,,,
4560,Chris Johnson,35,Male,Phoenix,367.61,07-04-2022,Electronics,Not Purchased,,,,,,,,
4572,Emily White,48,Male,New York,600.45,05-02-2020,Electronics,Not Purchased,,,,,,,,
4586,Alex Brown,43,Male,Houston,312.11,24-10-2020,Groceries,Not Purchased,,,,,,,,
4591,Chris Johnson,46,Female,Chicago,,18-09-2020,Groceries,Not Purchased,,,,,,,,
4594,Emily White,68,Female,Phoenix,288.78,07-08-2023,Fashion,Not Purchased,,,,,,,,
4606,John Doe,69,Other,Chicago,815.61,13-07-2022,Electronics,Not Purchased,,,,,,,,
4607,Emily White,24,Other,Chicago,234.02,01-06-2020,Groceries,Not Purchased,,,,,,,,
4628,John Doe,56,Male,Chicago,753.79,01-01-2020,Home Decor,Not Purchased,,,,,,,,
4629,John Doe,74,Male,New York,796.68,01-10-2021,Automobile,Not Purchased,,,,,,,,
4629,Emily White,38,Male,Phoenix,355.93,01-10-2022,Electronics,Not Purchased,,,,,,,,
4630,Chris Johnson,68,Female,Chicago,274.14,13-04-2020,Groceries,Not Purchased,,,,,,,,
4631,John Doe,71,Other,Phoenix,,10-06-2022,Electronics,Not Purchased,,,,,,,,
4638,John Doe,65,Male,Phoenix,200.49,29-03-2020,Automobile,Not Purchased,,,,,,,,
4640,Alex Brown,,Male,New York,78.9,16-09-2020,Automobile,Not Purchased,,,,,,,,
4641,Chris Johnson,78,Other,Chicago,615.93,19-08-2021,Automobile,Not Purchased,,,,,,,,
4642,Alex Brown,32,Female,Phoenix,403.98,17-10-2020,Automobile,Not Purchased,,,,,,,,
4644,John Doe,76,Female,Houston,925.35,03-04-2021,Fashion,Not Purchased,,,,,,,,
4645,Alex Brown,23,Female,Houston,85.49,09-07-2023,Groceries,Not Purchased,,,,,,,,
4665,Emily White,69,Other,New York,135.16,26-12-2023,Fashion,Purchased,,,,,,,,
4672,Jane Smith,30,Male,Los Angeles,934.14,16-09-2021,Electronics,Not Purchased,,,,,,,,
4683,Jane Smith,67,Female,Phoenix,584.24,03-11-2023,Electronics,Not Purchased,,,,,,,,
4687,Emily White,74,Male,New York,305.83,10-10-2023,Fashion,Not Purchased,,,,,,,,
4690,Jane Smith,24,Other,Phoenix,13.99,29-09-2022,Home Decor,Not Purchased,,,,,,,,
4695,Alex Brown,67,Other,Houston,195.31,14-07-2022,Groceries,Not Purchased,,,,,,,,
4696,John Doe,50,Female,New York,612.49,08-08-2023,Electronics,Not Purchased,,,,,,,,
4709,Jane Smith,30,Female,Los Angeles,487.09,17-06-2022,Automobile,Not Purchased,,,,,,,,
4712,Jane Smith,26,Other,Phoenix,545.51,09-01-2021,Electronics,Not Purchased,,,,,,,,
4714,Jane Smith,27,Male,New York,985.69,10-11-2020,Fashion,Not Purchased,,,,,,,,
4716,Emily White,79,Male,Chicago,515.89,07-10-2020,Fashion,Not Purchased,,,,,,,,
4716,Jane Smith,49,Male,Los Angeles,606.82,12-09-2022,Groceries,Not Purchased,,,,,,,,
4718,Chris Johnson,55,Female,Phoenix,218.08,14-08-2022,Groceries,Not Purchased,,,,,,,,
4719,Emily White,69,Other,New York,117.48,05-11-2022,Groceries,Not Purchased,,,,,,,,
4719,Alex Brown,23,Female,Chicago,118.76,16-04-2020,Home Decor,Not Purchased,,,,,,,,
4722,John Doe,62,Other,Houston,105.92,16-11-2022,Groceries,Not Purchased,,,,,,,,
4726,Emily White,43,Other,Houston,476.94,01-07-2021,Automobile,Not Purchased,,,,,,,,
4731,John Doe,27,Other,Phoenix,938.09,11-02-2022,Fashion,Not Purchased,,,,,,,,
4735,Chris Johnson,35,Male,Los Angeles,249.13,24-08-2022,Fashion,Not Purchased,,,,,,,,
4741,Alex Brown,,Other,Los Angeles,660.23,04-05-2022,Groceries,Not Purchased,,,,,,,,
4743,Emily White,26,Female,Houston,445.25,22-07-2020,Electronics,Not Purchased,,,,,,,,
4747,Alex Brown,72,Female,Chicago,694.99,19-10-2023,Home Decor,Not Purchased,,,,,,,,
4748,Jane Smith,46,Other,New York,796.72,10-09-2023,Home Decor,Not Purchased,,,,,,,,
4748,John Doe,35,Female,New York,612.43,14-04-2021,Groceries,Not Purchased,,,,,,,,
4750,Chris Johnson,50,Female,Houston,85.33,24-09-2022,Fashion,Not Purchased,,,,,,,,
4754,Jane Smith,34,Male,New York,587.18,06-04-2022,Fashion,Not Purchased,,,,,,,,
4760,Emily White,55,Male,Chicago,123.15,21-12-2021,Home Decor,Not Purchased,,,,,,,,
4762,Jane Smith,25,Other,Chicago,871.35,18-08-2021,Home Decor,Not Purchased,,,,,,,,
4764,Jane Smith,79,Other,Los Angeles,846.88,10-10-2022,Fashion,Not Purchased,,,,,,,,
4766,Alex Brown,35,Other,Phoenix,233.73,08-04-2020,Groceries,Not Purchased,,,,,,,,
4775,Chris Johnson,40,Female,Phoenix,846.66,06-10-2020,Fashion,Not Purchased,,,,,,,,
4792,Chris Johnson,48,Female,Los Angeles,549.24,09-03-2022,Home Decor,Not Purchased,,,,,,,,
4796,Alex Brown,63,Male,Chicago,41.09,24-04-2020,Home Decor,Not Purchased,,,,,,,,
4807,Jane Smith,48,Other,Los Angeles,760.23,16-08-2023,Groceries,Not Purchased,,,,,,,,
4808,Chris Johnson,30,Male,New York,786.08,02-02-2020,Fashion,Not Purchased,,,,,,,,
4830,Emily White,67,Other,Phoenix,865.83,21-05-2022,Automobile,Not Purchased,,,,,,,,
4831,John Doe,79,Male,Chicago,258.07,08-03-2022,Groceries,Not Purchased,,,,,,,,
4832,Emily White,57,Other,Los Angeles,980.79,26-05-2020,Automobile,Not Purchased,,,,,,,,
4839,Emily White,44,Male,Houston,477.05,02-06-2022,Electronics,Not Purchased,,,,,,,,
4839,Alex Brown,38,Female,New York,955.92,16-03-2023,Home Decor,Not Purchased,,,,,,,,
4840,Emily White,32,Male,Houston,614.64,23-03-2023,Home Decor,Not Purchased,,,,,,,,
4841,Chris Johnson,73,Female,New York,575.97,07-12-2023,Automobile,Purchased,,,,,,,,
4850,Emily White,55,Female,Houston,133.18,01-02-2021,Electronics,Not Purchased,,,,,,,,
4854,Chris Johnson,32,Male,Phoenix,784.37,13-08-2023,Groceries,Not Purchased,,,,,,,,
4864,Emily White,43,Other,Phoenix,827.71,21-09-2022,Automobile,Not Purchased,,,,,,,,
4868,Jane Smith,20,Other,Houston,277.3,30-03-2021,Groceries,Not Purchased,,,,,,,,
4874,Alex Brown,21,Other,Chicago,345.2,07-01-2020,Fashion,Not Purchased,,,,,,,,
4882,Chris Johnson,57,Other,Phoenix,384.96,31-05-2022,Groceries,Not Purchased,,,,,,,,
4897,John Doe,18,Male,New York,516.4,17-08-2020,Electronics,Not Purchased,,,,,,,,
4900,John Doe,48,Male,Chicago,220.79,07-04-2021,Home Decor,Not Purchased,,,,,,,,
4901,Alex Brown,22,Other,Houston,571.76,10-10-2020,Automobile,Not Purchased,,,,,,,,
4904,Chris Johnson,46,Female,Los Angeles,154.08,25-06-2020,Home Decor,Not Purchased,,,,,,,,
4906,Alex Brown,49,Other,New York,122.33,24-06-2020,Fashion,Not Purchased,,,,,,,,
4913,Chris Johnson,30,Other,Houston,367.48,19-09-2022,Home Decor,Not Purchased,,,,,,,,
4923,Chris Johnson,56,Other,New York,386.16,08-11-2022,Electronics,Not Purchased,,,,,,,,
4925,Jane Smith,77,Other,Chicago,454.99,03-02-2022,Home Decor,Not Purchased,,,,,,,,
4935,John Doe,40,Female,Houston,372.35,26-05-2022,Fashion,Not Purchased,,,,,,,,
4940,Emily White,71,Other,Houston,909.98,26-11-2021,Groceries,Not Purchased,,,,,,,,
4943,Alex Brown,30,Female,Chicago,997.67,30-01-2020,Groceries,Not Purchased,,,,,,,,
4947,John Doe,72,Male,Houston,112.97,13-05-2020,Home Decor,Not Purchased,,,,,,,,
4951,Alex Brown,47,Female,Chicago,845.05,14-09-2022,Home Decor,Not Purchased,,,,,,,,
4953,Chris Johnson,41,Female,Phoenix,697.08,12-11-2022,Home Decor,Not Purchased,,,,,,,,
4959,Chris Johnson,40,Male,Chicago,10.55,13-04-2021,Fashion,Not Purchased,,,,,,,,
4965,Emily White,,Other,Phoenix,332.51,23-01-2023,Groceries,Not Purchased,,,,,,,,
4974,Jane Smith,23,Other,Chicago,101.02,22-03-2021,Electronics,Not Purchased,,,,,,,,
4983,Chris Johnson,58,Female,Phoenix,618.28,21-01-2021,Electronics,Not Purchased,,,,,,,,
4993,John Doe,68,Other,New York,959.16,15-06-2023,Groceries,Not Purchased,,,,,,,,
4998,John Doe,62,Male,Chicago,762.9,13-04-2021,Automobile,Not Purchased,,,,,,,,
5000,Alex Brown,26,Male,Los Angeles,118.53,27-12-2023,Automobile,Purchased,,,,,,,,
5000,Jane Smith,44,Male,New York,,17-09-2023,Home Decor,Not Purchased,,,,,,,,
5000,Jane Smith,38,Other,Los Angeles,834.51,08-01-2020,Automobile,Not Purchased,,,,,,,,
5008,Alex Brown,53,Other,Chicago,877.46,15-08-2023,Fashion,Not Purchased,,,,,,,,
5009,Emily White,-1,Other,Phoenix,305.7,30-08-2020,Electronics,Not Purchased,,,,,,,,
5020,John Doe,30,Other,Houston,203.24,05-08-2021,Automobile,Not Purchased,,,,,,,,
5033,Emily White,46,Male,Phoenix,818.81,12-02-2020,Automobile,Not Purchased,,,,,,,,
5063,Chris Johnson,28,Female,Los Angeles,993.43,15-07-2021,Automobile,Not Purchased,,,,,,,,
5070,Jane Smith,59,Male,Phoenix,693.09,04-11-2022,Electronics,Not Purchased,,,,,,,,
5082,John Doe,60,Male,Los Angeles,883.98,11-10-2023,Fashion,Not Purchased,,,,,,,,
5090,Alex Brown,59,Other,Houston,425.86,06-07-2023,Fashion,Not Purchased,,,,,,,,
5107,John Doe,79,Male,Phoenix,534.6,17-05-2020,Automobile,Not Purchased,,,,,,,,
5107,Emily White,36,Other,Phoenix,766.76,22-08-2021,Fashion,Not Purchased,,,,,,,,
5107,Alex Brown,67,Female,Houston,947.17,29-08-2023,Electronics,Not Purchased,,,,,,,,
5108,Emily White,35,Female,Chicago,993.97,08-08-2023,Groceries,Not Purchased,,,,,,,,
5109,Chris Johnson,59,Male,Chicago,868.73,27-10-2023,Automobile,Not Purchased,,,,,,,,
5114,Emily White,36,Male,New York,140.45,16-06-2023,Automobile,Not Purchased,,,,,,,,
5131,Emily White,78,Other,Phoenix,736.98,02-05-2023,Groceries,Not Purchased,,,,,,,,
5134,Jane Smith,68,Male,Los Angeles,958.08,13-11-2020,Electronics,Not Purchased,,,,,,,,
5135,Emily White,40,Female,Houston,58.75,31-05-2022,Groceries,Not Purchased,,,,,,,,
5138,Alex Brown,76,Male,Houston,84.05,10-06-2021,Automobile,Not Purchased,,,,,,,,
5145,John Doe,73,Female,Los Angeles,454.6,01-06-2022,Home Decor,Not Purchased,,,,,,,,
5146,Alex Brown,45,Female,Phoenix,889.2,17-11-2022,Home Decor,Not Purchased,,,,,,,,
5150,John Doe,58,Other,Phoenix,881.78,25-09-2020,Home Decor,Not Purchased,,,,,,,,
5160,Alex Brown,72,Other,Los Angeles,203.83,16-10-2020,Automobile,Not Purchased,,,,,,,,
5164,Jane Smith,73,Female,Los Angeles,229.45,27-04-2021,Home Decor,Not Purchased,,,,,,,,
5172,John Doe,43,Other,Chicago,533.06,24-11-2022,Fashion,Not Purchased,,,,,,,,
5173,Chris Johnson,47,Other,Houston,638.14,27-08-2020,Electronics,Not Purchased,,,,,,,,
5186,Chris Johnson,27,Male,Phoenix,39.48,19-02-2021,Groceries,Not Purchased,,,,,,,,
5188,Emily White,50,Other,Chicago,90.06,11-11-2021,Electronics,Not Purchased,,,,,,,,
5195,Jane Smith,54,Male,Houston,329.13,06-08-2022,Groceries,Not Purchased,,,,,,,,
5197,Alex Brown,71,Other,New York,464.33,22-12-2021,Automobile,Not Purchased,,,,,,,,
5199,Jane Smith,29,Other,New York,544.11,05-07-2023,Groceries,Not Purchased,,,,,,,,
5200,John Doe,52,Female,Chicago,359.24,19-03-2021,Automobile,Not Purchased,,,,,,,,
5204,Jane Smith,33,Male,Chicago,849.65,23-09-2021,Automobile,Not Purchased,,,,,,,,
5208,Emily White,54,Other,Chicago,702,23-07-2021,Groceries,Not Purchased,,,,,,,,
5212,Emily White,48,Female,Houston,86.71,31-03-2021,Automobile,Not Purchased,,,,,,,,
5213,Jane Smith,74,Female,Houston,338.08,30-03-2020,Electronics,Not Purchased,,,,,,,,
5223,Jane Smith,36,Female,Los Angeles,297.51,17-08-2021,Fashion,Not Purchased,,,,,,,,
5225,Chris Johnson,79,Other,Los Angeles,102.56,13-10-2020,Home Decor,Not Purchased,,,,,,,,
5232,Alex Brown,28,Male,Houston,544.04,05-01-2020,Automobile,Not Purchased,,,,,,,,
5234,Alex Brown,23,Female,Los Angeles,297.06,18-06-2020,Electronics,Not Purchased,,,,,,,,
5236,Emily White,42,Female,Chicago,222.98,17-08-2021,Electronics,Not Purchased,,,,,,,,
5242,Alex Brown,74,Male,Houston,567.35,12-11-2023,Groceries,Not Purchased,,,,,,,,
5243,Alex Brown,23,Other,Chicago,965.73,13-06-2020,Electronics,Not Purchased,,,,,,,,
5249,Alex Brown,42,Female,Houston,642.14,15-09-2020,Fashion,Not Purchased,,,,,,,,
5259,John Doe,71,Male,Chicago,42.33,09-12-2023,Fashion,Purchased,,,,,,,,
5261,Jane Smith,69,Other,Chicago,118.92,03-07-2020,Groceries,Not Purchased,,,,,,,,
5276,John Doe,67,Other,Los Angeles,332.76,02-01-2021,Electronics,Not Purchased,,,,,,,,
5307,Chris Johnson,40,Other,Houston,55.27,18-07-2021,Automobile,Not Purchased,,,,,,,,
5316,Chris Johnson,62,Female,Los Angeles,713.01,08-06-2021,Fashion,Not Purchased,,,,,,,,
5318,John Doe,31,Other,New York,35.8,17-04-2023,Automobile,Not Purchased,,,,,,,,
5324,Chris Johnson,56,Other,Chicago,474.05,23-02-2022,Misc,Not Purchased,,,,,,,,
5330,Chris Johnson,54,Male,New York,474.32,04-08-2020,Fashion,Not Purchased,,,,,,,,
5349,Jane Smith,47,Male,Los Angeles,80.93,23-07-2020,Home Decor,Not Purchased,,,,,,,,
5356,Chris Johnson,75,Other,Los Angeles,991.01,07-02-2021,Groceries,Not Purchased,,,,,,,,
5357,John Doe,79,Male,Phoenix,298.74,12-05-2020,Automobile,Not Purchased,,,,,,,,
5358,John Doe,74,Male,Houston,829.77,17-10-2022,Home Decor,Not Purchased,,,,,,,,
5360,Emily White,48,Other,Los Angeles,554.17,19-12-2022,Fashion,Not Purchased,,,,,,,,
5361,Alex Brown,45,Female,Phoenix,70.17,25-05-2021,Electronics,Not Purchased,,,,,,,,
5364,John Doe,74,Male,Chicago,328.97,28-10-2020,Home Decor,Not Purchased,,,,,,,,
5384,Jane Smith,67,Male,Los Angeles,981.95,12-03-2023,Automobile,Not Purchased,,,,,,,,
5388,Alex Brown,37,Male,Phoenix,894.27,03-01-2023,Electronics,Not Purchased,,,,,,,,
5390,Emily White,78,Male,Los Angeles,,13-06-2021,Automobile,Not Purchased,,,,,,,,
5396,Jane Smith,63,Female,Chicago,602.74,24-07-2021,Fashion,Not Purchased,,,,,,,,
5399,John Doe,60,Male,Phoenix,584.03,23-11-2020,Automobile,Not Purchased,,,,,,,,
5402,John Doe,,Female,Phoenix,423.64,16-10-2021,Automobile,Not Purchased,,,,,,,,
5405,Jane Smith,44,Other,Houston,303.69,23-06-2022,Fashion,Not Purchased,,,,,,,,
5408,Jane Smith,78,Male,New York,650.39,02-12-2020,Home Decor,Not Purchased,,,,,,,,
5431,Jane Smith,23,Female,Houston,951.98,05-12-2021,Home Decor,Not Purchased,,,,,,,,
5444,Jane Smith,58,Female,New York,964.93,05-06-2020,Electronics,Not Purchased,,,,,,,,
5460,Jane Smith,73,Female,Phoenix,553.73,17-02-2020,Home Decor,Not Purchased,,,,,,,,
5493,Alex Brown,76,Other,Los Angeles,576.94,22-08-2023,Groceries,Not Purchased,,,,,,,,
5493,John Doe,63,Female,New York,537.19,01-03-2023,Electronics,Not Purchased,,,,,,,,
5494,Jane Smith,47,Other,Phoenix,79.01,09-07-2022,Home Decor,Not Purchased,,,,,,,,
5494,Jane Smith,69,Female,New York,651.18,01-01-2021,Electronics,Not Purchased,,,,,,,,
5495,Chris Johnson,68,Other,Phoenix,254.67,25-04-2020,Fashion,Not Purchased,,,,,,,,
5497,John Doe,47,Female,New York,929.32,17-04-2022,Groceries,Not Purchased,,,,,,,,
5507,John Doe,26,Female,Phoenix,370.78,15-01-2021,Home Decor,Not Purchased,,,,,,,,
5517,Alex Brown,18,Female,New York,,08-03-2023,Groceries,Not Purchased,,,,,,,,
5529,Jane Smith,71,Male,Phoenix,856.79,08-08-2023,Groceries,Not Purchased,,,,,,,,
5530,John Doe,64,Other,Chicago,298.81,28-02-2023,Electronics,Not Purchased,,,,,,,,
5531,Jane Smith,62,Male,Phoenix,719.81,10-04-2022,Home Decor,Not Purchased,,,,,,,,
5538,Emily White,73,Female,Los Angeles,345.36,06-12-2022,Automobile,Not Purchased,,,,,,,,
5547,Chris Johnson,36,Other,Chicago,800.72,26-04-2021,Home Decor,Not Purchased,,,,,,,,
5552,Alex Brown,64,Male,Phoenix,752.81,12-03-2021,Fashion,Not Purchased,,,,,,,,
5557,Jane Smith,49,Male,Houston,55.32,30-06-2023,Home Decor,Not Purchased,,,,,,,,
5558,Alex Brown,18,Female,Chicago,194.54,21-07-2020,Electronics,Not Purchased,,,,,,,,
5559,Emily White,39,Male,Phoenix,734.45,09-08-2023,Automobile,Not Purchased,,,,,,,,
5566,Alex Brown,72,Male,New York,957.03,02-04-2022,Home Decor,Not Purchased,,,,,,,,
5569,John Doe,66,Other,Phoenix,41.3,26-10-2021,Home Decor,Not Purchased,,,,,,,,
5576,Emily White,53,Male,Houston,425.71,18-05-2021,Fashion,Not Purchased,,,,,,,,
5577,Chris Johnson,69,Other,Los Angeles,780.34,25-02-2023,Automobile,Not Purchased,,,,,,,,
5585,John Doe,74,Male,Los Angeles,760.36,13-07-2020,Fashion,Not Purchased,,,,,,,,
5589,Chris Johnson,27,Male,New York,665.21,08-01-2020,Groceries,Not Purchased,,,,,,,,
